Timestamp,MasterMeter-Triacta Meter 1 Active Power,MasterMeter-Triacta Meter 2 Active Power,MasterMeter-Triacta Meter 3 Active Power,MasterMeter-Triacta Meter 4 Active Power,MasterMeter-Triacta Meter 5 Active Power
2019-05-02T06:00:00.000-04:00,548.5685272216797,593.7713165283203,593.7713165283203,645.2807006835938,404.4922103881836
2019-05-02T07:00:00.000-04:00,636.8028106689453,658.7357940673828,658.7357940673828,658.0415344238281,443.0882110595703
2019-05-02T08:00:00.000-04:00,701.3383178710938,752.4830017089844,752.4830017089844,715.1668090820312,487.86248779296875
2019-05-02T09:00:00.000-04:00,749.3242034912109,789.0218200683594,789.0218200683594,746.662841796875,572.3246765136719
2019-05-02T10:00:00.000-04:00,811.613134765625,790.577197265625,790.577197265625,719.4950561523438,599.4980712890625
2019-05-02T11:00:00.000-04:00,796.7356160481771,795.1576944986979,795.1576944986979,748.754150390625,590.8761596679688
2019-05-02T12:00:00.000-04:00,815.7873229980469,808.0640716552734,808.0640716552734,812.3708648681641,605.5987854003906
2019-05-02T13:00:00.000-04:00,857.3688049316406,815.4940948486328,815.4940948486328,836.8721008300781,579.4901580810547
2019-05-02T14:00:00.000-04:00,842.6903533935547,838.8677062988281,838.8677062988281,852.1587677001953,611.1115570068359
2019-05-02T15:00:00.000-04:00,833.6507446289063,856.5480224609375,856.5480224609375,820.4071166992187,617.3824584960937
2019-05-02T16:00:00.000-04:00,799.4685668945312,830.8910319010416,830.8910319010416,783.7992146809896,580.4181925455729
2019-05-02T17:00:00.000-04:00,781.9661254882812,817.89892578125,817.89892578125,735.6263580322266,540.4895401000977
2019-05-02T18:00:00.000-04:00,680.7478230794271,691.8362833658854,691.8362833658854,724.7303466796875,487.29400634765625
2019-05-04T10:00:00.000-04:00,545.6368408203125,589.4053039550781,589.4053039550781,634.0263366699219,374.8500213623047
2019-05-04T11:00:00.000-04:00,534.6099548339844,621.3320617675781,621.3320617675781,655.1845397949219,390.7278137207031
2019-05-04T12:00:00.000-04:00,540.0995635986328,609.4182586669922,609.4182586669922,605.2737731933594,396.55975341796875
2019-05-04T13:00:00.000-04:00,546.9039459228516,597.2091827392578,597.2091827392578,602.3368225097656,399.4697570800781
2019-05-04T14:00:00.000-04:00,562.2039642333984,598.9127960205078,598.9127960205078,560.1217575073242,383.7776336669922
2019-05-04T15:00:00.000-04:00,549.4389953613281,564.8655242919922,564.8655242919922,596.6820678710938,362.53907775878906
2019-05-04T16:00:00.000-04:00,555.5864410400391,556.2381896972656,556.2381896972656,636.4707641601562,345.6447067260742
2019-05-04T17:00:00.000-04:00,537.5602569580078,559.7924499511719,559.7924499511719,652.7965240478516,344.9275131225586
2019-05-04T18:00:00.000-04:00,495.98567962646484,544.5943603515625,544.5943603515625,595.7207946777344,323.44469451904297
2019-05-04T19:00:00.000-04:00,491.7183380126953,543.7105102539062,543.7105102539062,590.2597503662109,307.9366455078125
2019-05-04T20:00:00.000-04:00,489.58484649658203,506.5989685058594,506.5989685058594,606.5129089355469,319.04847717285156
2019-05-04T21:00:00.000-04:00,493.17198944091797,491.2070999145508,491.2070999145508,573.8793182373047,311.67283630371094
2019-05-04T22:00:00.000-04:00,451.63720703125,488.2391128540039,488.2391128540039,577.5962829589844,314.9317398071289
2019-05-04T23:00:00.000-04:00,463.20508575439453,492.89005279541016,492.89005279541016,591.0892486572266,316.1717834472656
2019-05-05T00:00:00.000-04:00,465.00553131103516,483.24365234375,483.24365234375,568.0656890869141,306.17530059814453
2019-05-05T01:00:00.000-04:00,452.20172119140625,483.96360778808594,483.96360778808594,585.1754455566406,321.99769592285156
2019-05-05T02:00:00.000-04:00,444.6906433105469,491.14112091064453,491.14112091064453,579.6989593505859,316.9180221557617
2019-05-05T03:00:00.000-04:00,439.39392852783203,482.7559356689453,482.7559356689453,586.0869140625,328.4817581176758
2019-05-05T04:00:00.000-04:00,433.4399871826172,484.3668746948242,484.3668746948242,573.7754974365234,333.5867462158203
